transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
528,42,2233,04-05-2017,TRUE,Approved,OHM Cycles,Road,medium,small,1810,"$1,610.90",09-05-2011
529,6,103,03-06-2017,TRUE,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73,05-08-2003
531,22,1494,10-06-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26,15-07-1993
532,77,1559,15-10-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76,11-12-2007
535,30,776,28-10-2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,1227.34,$770.89,10-08-1994
536,36,1018,03-12-2017,TRUE,Approved,Solex,Standard,low,medium,945.04,$507.58,19-03-2008
537,4,3280,18-08-2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48,20-07-1999
539,38,1312,04-09-2017,TRUE,Approved,Solex,Standard,medium,medium,1577.53,$826.51,16-03-2011
540,40,682,02-09-2017,TRUE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,12-04-1993
541,80,1499,13-04-2017,TRUE,Approved,OHM Cycles,Touring,low,medium,1073.07,$933.84,25-01-1997
544,0,2734,19-05-2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18,10-11-2006
546,73,2391,21-08-2017,TRUE,Approved,Solex,Standard,medium,medium,1945.43,$333.18,31-08-2002
547,94,2139,26-06-2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1635.3,$993.66,09-06-2013
548,89,867,06-03-2017,TRUE,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74,20-04-1993
551,0,3382,15-10-2017,TRUE,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73,07-02-2003
552,21,333,30-11-2017,TRUE,Approved,Solex,Standard,medium,large,1071.23,$380.74,02-10-1993
555,90,1198,08-05-2017,TRUE,Approved,Solex,Standard,low,medium,945.04,$507.58,19-12-1995
557,54,170,16-01-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69,21-05-2015
564,45,1913,18-11-2017,TRUE,Approved,Solex,Standard,medium,medium,441.49,$84.99,04-06-2012
568,10,1032,04-08-2017,TRUE,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25,07-12-2005
570,68,1396,21-12-2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71,20-08-2010
572,4,2770,27-01-2017,TRUE,Approved,Solex,Standard,medium,medium,1483.2,$99.59,22-10-2005
574,89,2518,25-01-2017,TRUE,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74,09-07-2016
575,18,3197,26-06-2017,TRUE,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18,10-08-2015
578,63,1579,13-10-2017,TRUE,Approved,Solex,Standard,medium,medium,1483.2,$99.59,22-10-2005
579,51,1979,31-05-2017,TRUE,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40",12-04-2009
580,66,1447,13-04-2017,TRUE,Approved,Giant Bicycles,Road,low,small,590.26,$525.33,05-11-2010
582,9,1224,03-08-2017,TRUE,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40,07-11-1991
586,95,1047,14-04-2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,569.56,$528.43,10-09-2003
588,44,823,30-08-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76,09-05-2011
590,0,1141,16-02-2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,569.56,$528.43,06-05-1991
593,20,1399,14-12-2017,TRUE,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47",05-05-2010
598,15,1665,03-01-2017,TRUE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,07-12-2005
599,45,1059,08-12-2017,TRUE,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43,17-08-2004
601,76,1466,27-11-2017,TRUE,Approved,WeareA2B,Road,low,small,1172.78,"$1,043.77",10-08-1994
602,89,3477,23-08-2017,TRUE,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74,10-09-2003
603,52,3318,12-05-2017,TRUE,Approved,Solex,Road,medium,large,1777.8,$820.78,07-05-2011
604,96,2490,04-03-2017,TRUE,Approved,WeareA2B,Road,low,small,1172.78,"$1,043.77",06-05-1991
607,48,2754,28-05-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52,28-07-2014
611,85,368,06-12-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91,22-05-2000
614,24,2536,08-03-2017,TRUE,Approved,Solex,Road,medium,large,1777.8,$820.78,22-11-2016
615,81,375,22-07-2017,TRUE,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94,16-12-1998
616,9,2694,13-07-2017,TRUE,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40,07-11-1991
618,79,3016,27-06-2017,TRUE,Approved,Solex,Touring,medium,large,2083.94,$675.03,05-05-2010
628,3,2060,17-02-2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,15-09-2012
630,92,2853,10-10-2017,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,21-01-1991
632,62,3164,10-09-2017,TRUE,Approved,Solex,Standard,medium,medium,478.16,$298.72,02-10-1992
633,49,2211,10-09-2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13,21-01-1991
635,41,2296,31-08-2017,TRUE,Approved,Solex,Road,medium,medium,416.98,$312.74,10-05-1997
647,54,2175,05-03-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,12-04-2009
648,84,485,16-10-2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,02-10-1992
652,4,1739,23-10-2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48,09-08-2005
653,26,2700,28-06-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63,26-05-1993
657,22,3190,21-02-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26,15-07-1993
659,0,2240,18-04-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26,10-11-1991
663,71,2486,15-05-2017,TRUE,Approved,Solex,Standard,high,large,1842.92,"$1,105.75",24-10-1995
664,100,2383,21-01-2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,1036.59,$206.35,06-05-1991
665,35,759,09-10-2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,14-11-2016
666,62,2777,16-02-2017,TRUE,Approved,Solex,Standard,medium,medium,478.16,$298.72,20-08-2010
672,32,940,22-05-2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,22-03-2002
673,61,1952,08-07-2017,TRUE,Approved,OHM Cycles,Standard,low,medium,71.16,$56.93,23-06-1993
674,69,1618,02-12-2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,02-10-1992
675,0,1817,05-07-2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,183.86,$137.90,04-10-1997
679,74,693,20-12-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91,25-07-2004
680,32,2151,31-01-2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,22-03-2002
681,75,3085,05-12-2017,TRUE,Approved,Giant Bicycles,Touring,medium,large,1873.97,$863.95,22-05-2006
689,88,2310,13-12-2017,TRUE,Approved,Norco Bicycles,Standard,high,small,1661.92,"$1,479.11",05-05-2010
693,8,2999,24-01-2017,TRUE,Approved,Solex,Road,medium,small,1703.52,"$1,516.13",07-11-1991
694,0,294,15-06-2017,TRUE,Approved,Solex,Road,medium,medium,416.98,$312.74,15-07-1993
698,88,623,02-07-2017,TRUE,Approved,Norco Bicycles,Standard,high,small,1661.92,"$1,479.11",09-09-1994
700,58,2153,02-08-2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,912.52,$141.40,18-10-2015
702,54,2368,05-01-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,12-04-2009
703,24,211,02-10-2017,TRUE,Approved,Solex,Road,medium,large,1777.8,$820.78,05-08-1991
706,54,1329,05-01-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,12-04-2009
708,80,2587,02-06-2017,TRUE,Approved,OHM Cycles,Touring,low,medium,1073.07,$933.84,25-01-1997
711,35,1117,05-05-2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,12-07-1994
713,47,2638,06-06-2017,TRUE,Approved,Trek Bicycles,Road,low,small,1720.7,"$1,531.42",21-07-2003
714,0,2554,20-03-2017,TRUE,Approved,Solex,Standard,medium,medium,100.35,$75.26,26-07-1999
716,91,1929,08-09-2017,TRUE,Approved,Solex,Standard,medium,medium,100.35,$75.26,26-07-1999
720,0,1480,16-10-2017,TRUE,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43,22-05-2006
724,53,521,29-07-2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1274.93,$764.96,04-08-2007
725,29,2839,13-12-2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,543.39,$407.54,22-11-2016
728,14,3048,09-10-2017,TRUE,Approved,Trek Bicycles,Standard,medium,small,1386.84,"$1,234.29",05-08-2003
730,62,1721,09-09-2017,TRUE,Approved,Solex,Standard,high,medium,1024.66,$614.80,09-11-1996
733,50,679,12-05-2017,TRUE,Approved,WeareA2B,Standard,medium,small,175.89,$131.92,16-02-2003
734,74,2989,30-04-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52,21-07-2003
735,32,2485,18-07-2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,12-07-1994
736,55,459,30-06-2017,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,23-06-1993
737,42,669,10-01-2017,TRUE,Approved,OHM Cycles,Road,medium,small,1810,"$1,610.90",19-03-2008
740,3,2908,06-02-2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,15-09-2012
741,56,1340,02-12-2017,TRUE,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88,02-10-1993
743,28,445,22-02-2017,TRUE,Approved,Norco Bicycles,Standard,medium,small,1216.14,"$1,082.36",05-08-1991
744,78,463,20-03-2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48,07-08-2004
746,98,1210,31-05-2017,TRUE,Approved,Trek Bicycles,Standard,high,medium,358.39,$215.03,16-01-2004
748,80,2865,30-12-2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55,18-05-2012
749,9,2167,17-07-2017,TRUE,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40,07-11-1991
752,59,1881,29-10-2017,TRUE,Approved,Solex,Standard,medium,large,1061.56,$733.58,24-08-2011
755,53,229,11-08-2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1274.93,$764.96,04-08-2007
756,60,2383,14-07-2017,TRUE,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85",24-08-2011
758,94,3278,09-11-2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1635.3,$993.66,09-06-2013
759,94,3435,05-07-2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1635.3,$993.66,09-06-2013
760,8,1068,22-06-2017,TRUE,Approved,Solex,Road,medium,small,1703.52,"$1,516.13",03-03-2014
764,69,3435,28-06-2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,02-10-1992
767,31,2554,06-04-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,02-08-2015
769,69,285,09-01-2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,02-10-1992
772,58,1694,10-05-2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,912.52,$141.40,18-05-2012
775,31,94,04-09-2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18,10-11-2006
777,35,3335,04-02-2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,12-07-1994
779,2,2832,15-06-2017,TRUE,Approved,Solex,Standard,medium,medium,71.49,$53.62,02-12-2012
784,81,2755,05-11-2017,TRUE,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94,16-09-2013
785,34,3094,03-02-2017,TRUE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,07-06-2010
786,0,666,14-04-2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,235.63,$125.07,25-08-1997
789,69,1877,03-07-2017,TRUE,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10,10-08-2015
792,80,3061,15-09-2017,TRUE,Approved,OHM Cycles,Touring,low,medium,1073.07,$933.84,25-01-1997
793,3,283,27-04-2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,19-03-2008
794,71,1030,20-11-2017,TRUE,Approved,Solex,Standard,high,large,1842.92,"$1,105.75",24-10-1995
798,3,729,06-11-2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,07-05-2011
799,3,2508,04-11-2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,07-06-2010
806,82,3028,21-06-2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65,10-01-2011
807,12,3284,17-02-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,17-08-2004
810,47,1016,16-08-2017,TRUE,Approved,Trek Bicycles,Road,low,small,1720.7,"$1,531.42",01-10-2006
811,19,700,10-07-2017,TRUE,Approved,OHM Cycles,Road,high,large,12.01,$7.21,08-03-2009
815,22,3421,19-10-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26,22-11-2016
816,95,892,08-09-2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,569.56,$528.43,10-09-2003
819,38,2306,12-05-2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,15-09-2012
821,2,3091,24-01-2017,TRUE,Approved,Solex,Standard,medium,medium,71.49,$53.62,07-02-2003
822,45,995,11-02-2017,TRUE,Approved,Solex,Standard,medium,medium,441.49,$84.99,02-10-1992
825,30,513,03-01-2017,TRUE,Approved,Solex,Standard,high,medium,748.17,$448.90,10-11-1991
827,27,532,03-08-2017,TRUE,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72,23-06-1999
830,82,2509,08-11-2017,TRUE,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18,10-08-2015
831,23,2524,25-01-2017,TRUE,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88,10-11-2006
833,44,3175,14-03-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76,09-05-2011
840,30,3263,07-12-2017,TRUE,Approved,Solex,Standard,high,medium,748.17,$448.90,10-11-1991
841,45,955,16-01-2017,TRUE,Approved,Solex,Standard,medium,medium,441.49,$84.99,25-11-2001
842,0,294,06-09-2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13,04-10-1997
843,21,2783,11-02-2017,TRUE,Approved,Solex,Standard,medium,large,1071.23,$380.74,04-02-2016
845,81,1003,14-04-2017,TRUE,Approved,Solex,Standard,medium,medium,1151.96,$649.49,04-12-1999
848,38,959,28-08-2017,TRUE,Approved,Solex,Standard,medium,medium,1577.53,$826.51,19-03-2008
849,57,27,18-07-2017,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,21-05-2015
851,0,3086,12-12-2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30,06-12-2016
857,32,2344,10-09-2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,22-03-2002
859,40,967,13-03-2017,TRUE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,19-03-2008
861,16,2628,10-07-2017,TRUE,Approved,Norco Bicycles,Standard,high,small,1661.92,"$1,479.11",09-09-1994
863,100,2412,07-03-2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,1036.59,$206.35,06-05-1991
870,19,3078,19-01-2017,TRUE,Approved,OHM Cycles,Road,high,large,12.01,$7.21,08-03-2009
873,78,3180,17-05-2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48,10-08-2015
874,73,2054,25-07-2017,TRUE,Approved,Solex,Standard,medium,medium,1945.43,$333.18,10-01-2011
875,86,178,21-10-2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,235.63,$125.07,07-08-2004
876,40,2341,02-07-2017,TRUE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,28-07-2014
877,7,1082,13-11-2017,TRUE,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43,07-12-2005
878,1,1980,06-06-2017,TRUE,Approved,Giant Bicycles,Touring,medium,large,1873.97,$863.95,10-08-2015
880,45,1512,18-03-2017,TRUE,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43,28-09-2004
882,66,1537,11-05-2017,TRUE,Approved,Giant Bicycles,Road,low,small,590.26,$525.33,05-11-2010
885,36,482,23-02-2017,TRUE,Approved,Solex,Standard,low,medium,945.04,$507.58,19-12-1995
886,8,1298,24-02-2017,TRUE,Approved,Solex,Road,medium,small,1703.52,"$1,516.13",16-04-2011
888,55,461,10-12-2017,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,18-10-2015
890,100,2140,01-02-2017,TRUE,Approved,Trek Bicycles,Standard,medium,small,1386.84,"$1,234.29",05-08-2003
891,40,943,09-09-2017,TRUE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,02-02-2006
892,0,2384,23-07-2017,TRUE,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73,28-09-2004
894,6,2997,29-06-2017,TRUE,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73,07-02-2003
897,46,1935,02-10-2017,TRUE,Approved,Solex,Standard,low,medium,1289.85,$74.51,11-12-2007
898,0,1710,03-04-2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,543.39,$407.54,22-11-2016
899,96,1513,30-07-2017,TRUE,Approved,WeareA2B,Road,low,small,1172.78,"$1,043.77",10-10-2002
900,77,2567,09-08-2017,TRUE,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10,10-01-2011
903,81,2688,10-05-2017,TRUE,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94,10-07-1991
906,60,1060,26-06-2017,TRUE,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85",22-10-2005
907,5,2684,16-10-2017,TRUE,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71,07-11-1991
910,84,3285,11-12-2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,02-08-2015
911,36,2473,11-05-2017,TRUE,Approved,Solex,Standard,low,medium,945.04,$507.58,10-05-1997
912,89,3044,19-02-2017,TRUE,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74,20-04-1993
913,93,367,26-03-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1065.03,$230.09,06-05-1991
914,85,2537,29-10-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,05-01-2003
916,76,1368,27-02-2017,TRUE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,10-10-2014
917,53,224,15-11-2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,09-02-1997
920,78,2309,26-01-2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48,25-07-2004
921,53,2734,19-10-2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1274.93,$764.96,04-08-2007
923,69,1181,04-06-2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,02-10-1992
924,2,295,19-09-2017,TRUE,Approved,Solex,Standard,medium,medium,71.49,$53.62,02-12-2012
926,23,949,17-04-2017,TRUE,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88,23-06-1999
927,63,2378,29-09-2017,TRUE,Approved,Solex,Standard,medium,medium,1483.2,$99.59,17-12-1998
928,80,1363,04-10-2017,TRUE,Approved,OHM Cycles,Touring,low,medium,1073.07,$933.84,25-01-1997
929,24,2599,07-11-2017,TRUE,Approved,Solex,Road,medium,large,1777.8,$820.78,07-05-2011
932,50,2494,04-08-2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,22-03-2002
933,79,508,17-01-2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01,12-03-2013
934,78,2475,10-07-2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48,25-07-2004
938,56,1478,11-12-2017,TRUE,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88,02-10-1993
939,67,534,19-01-2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84,22-10-2005
940,97,3197,13-04-2017,TRUE,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40,07-11-1991
942,11,2505,18-12-2017,TRUE,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47",05-05-2010
944,42,1278,31-07-2017,TRUE,Approved,OHM Cycles,Road,medium,small,1810,"$1,610.90",19-03-2008
947,38,729,12-09-2017,TRUE,Approved,Solex,Standard,medium,medium,1577.53,$826.51,25-11-2001
953,49,2481,23-06-2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13,25-11-2001
954,39,273,09-07-2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48,07-06-2010
956,40,152,18-05-2017,TRUE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,02-02-2006
958,15,233,13-12-2017,TRUE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,07-12-2005
961,40,2924,27-10-2017,TRUE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,01-10-2006
963,52,43,30-10-2017,TRUE,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51,25-11-2001
964,55,2142,14-02-2017,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,21-07-2003
966,41,636,30-11-2017,TRUE,Approved,Solex,Road,medium,medium,416.98,$312.74,10-05-1997
967,45,1000,26-06-2017,TRUE,Approved,Solex,Standard,medium,medium,441.49,$84.99,12-04-1993
968,36,1138,28-08-2017,TRUE,Approved,Solex,Standard,low,medium,945.04,$507.58,20-07-1999
972,5,316,17-12-2017,TRUE,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71,07-02-2003
973,82,501,01-07-2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65,04-02-2016
975,0,1904,23-08-2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,235.63,$125.07,10-05-2005
977,52,1946,14-07-2017,TRUE,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51,25-11-2001
979,18,2712,21-08-2017,TRUE,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18,16-09-2013
980,56,3314,22-03-2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,183.86,$137.90,18-10-2015
981,10,2195,23-10-2017,TRUE,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25,09-11-1996
984,98,2403,11-02-2017,TRUE,Approved,Trek Bicycles,Standard,high,medium,358.39,$215.03,16-01-2004
985,55,2336,17-08-2017,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,21-07-2003
987,37,2627,27-11-2017,TRUE,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82,19-03-2008
988,28,1193,24-11-2017,TRUE,Approved,Solex,Road,medium,small,1703.52,"$1,516.13",16-04-2011
989,64,499,08-01-2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55,18-05-2012
991,89,2957,02-01-2017,TRUE,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74,20-04-1993
992,1,2001,25-05-2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,03-11-2000
993,15,662,23-06-2017,TRUE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,07-12-2005
996,60,2572,16-03-2017,TRUE,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85",24-08-2011
999,74,2217,18-11-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91,22-05-2000
1000,79,2492,15-10-2017,TRUE,Approved,Solex,Touring,medium,large,2083.94,$675.03,16-09-2013
1001,33,452,06-12-2017,TRUE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18",16-03-2011
1003,93,841,31-05-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1065.03,$230.09,04-08-2007
1010,84,1731,23-05-2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,06-12-2016
1011,88,2057,05-06-2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,$381.10,03-11-2000
1013,64,233,29-05-2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55,18-05-2012
